interacao_id,cliente_id,tipo_interacao,responsavel,duracao_minutos,satisfacao_cliente,data_interacao
1501,210,Suporte,Dr. Lucca Martins,73,1,2025-11-23 06:59:43
1502,317,E-mail,Sra. Emilly Cardoso,97,3,2025-10-21 01:14:37
1503,190,Ligação,Alice Lopes,23,1,2026-04-28 22:17:43
1504,351,E-mail,Eloah da Paz,5,4,2026-03-28 02:22:10
1505,2,Suporte,Bárbara Teixeira,12,4,2025-10-26 07:08:30
1506,394,Suporte,Vitor Hugo da Conceição,20,2,2025-09-01 10:04:52
1507,391,Ligação,Leandro Ribeiro,77,5,2025-06-12 06:24:42
1508,38,Ligação,Laís Lima,88,4,2026-01-13 22:10:19
1509,480,Suporte,Enrico Azevedo,87,4,2025-05-31 01:53:57
1510,145,Suporte,Cauã Carvalho,54,4,2025-07-31 21:18:35
1511,467,E-mail,Davi Lucas Porto,92,4,2026-03-25 02:25:50
1512,314,WhatsApp,Maria Clara Cavalcanti,49,4,2026-02-22 01:52:04
1513,246,E-mail,Ian Duarte,63,5,2026-04-25 05:35:47
1514,451,WhatsApp,João da Cunha,33,2,2025-07-07 12:45:38
1515,147,E-mail,Vinicius Dias,54,3,2025-11-02 21:23:30
1516,452,E-mail,Pedro Henrique Lima,52,1,2026-02-17 03:14:39
1517,222,WhatsApp,Davi Lucca Azevedo,23,1,2025-06-28 22:25:34
1518,236,Reunião,Alícia Silveira,95,5,2025-11-26 21:54:04
1519,437,E-mail,Enzo Dias,56,2,2025-10-28 06:12:59
1520,431,WhatsApp,Luana Martins,31,4,2026-01-26 21:13:22
1521,216,Reunião,Srta. Maria Alice Nascimento,63,4,2026-04-01 08:12:03
1522,228,Reunião,João Pedro Viana,64,3,2025-10-27 04:17:36
1523,173,WhatsApp,Luiz Henrique da Mata,90,4,2025-11-24 03:44:18
1524,69,Suporte,Yasmin Rezende,31,2,2025-06-09 05:21:22
1525,112,E-mail,Esther Cardoso,77,2,2026-04-23 11:21:53
1526,486,Suporte,Levi Cardoso,51,4,2025-10-10 20:54:11
1527,281,Reunião,Dra. Maria Julia da Luz,52,3,2025-11-09 14:23:19
1528,110,Reunião,Eloah das Neves,23,4,2025-09-17 08:51:36
1529,56,Suporte,Kamilly Silveira,88,4,2025-08-20 06:59:07
1530,154,Suporte,Larissa Lima,57,1,2025-12-30 18:34:21
1531,103,E-mail,Bruno Barbosa,48,5,2026-05-09 17:39:33
1532,456,E-mail,Sophia Dias,89,4,2025-10-22 05:08:43
1533,480,Suporte,Camila Nogueira,60,2,2025-08-14 04:28:54
1534,483,Reunião,Elisa Pires,8,2,2025-12-23 16:29:16
1535,198,Suporte,Marcelo Freitas,90,2,2025-07-03 01:31:18
1536,140,Suporte,Miguel Ramos,103,2,2025-08-14 20:24:14
1537,329,Reunião,Thales da Luz,78,2,2025-11-18 20:55:14
1538,78,Reunião,Ana Clara da Mata,45,4,2026-01-19 21:38:24
1539,126,E-mail,Dr. Kevin Duarte,102,4,2026-05-06 11:02:58
1540,162,Suporte,Marina Cavalcanti,102,5,2025-09-20 15:08:40
1541,272,Ligação,Gustavo Fogaça,91,1,2025-09-26 00:39:18
1542,403,Ligação,Sr. Augusto Dias,15,1,2025-07-21 15:02:54
1543,5,Ligação,Enzo da Conceição,47,1,2025-09-12 01:30:18
1544,161,WhatsApp,Mariane Alves,30,2,2026-05-24 00:45:09
1545,491,E-mail,Maria Duarte,44,1,2025-06-03 19:22:44
1546,186,Suporte,Clarice Souza,45,5,2025-07-31 09:46:50
1547,464,Reunião,Dra. Maria Vitória Lopes,65,3,2025-07-22 07:17:16
1548,361,E-mail,Gustavo Henrique Barbosa,42,3,2025-06-16 05:04:00
1549,52,Suporte,Ana Laura Lima,25,2,2025-07-08 14:36:11
1550,84,Reunião,Sr. Thales Fogaça,20,5,2026-03-07 15:40:52
1551,467,Suporte,Dra. Ana Carolina Almeida,57,2,2025-08-01 15:50:33
1552,288,Suporte,Helena Carvalho,85,4,2025-07-23 14:55:20
1553,359,WhatsApp,Diego Gonçalves,93,2,2025-12-26 19:44:31
1554,500,Ligação,Nathan Ramos,89,2,2025-11-05 08:37:31
1555,466,Reunião,Joaquim Novaes,17,1,2025-08-27 04:45:55
1556,70,Reunião,Ana Lívia Silva,65,4,2025-08-18 04:39:20
1557,245,E-mail,Sra. Marcela Nogueira,103,1,2025-08-29 05:12:17
1558,301,WhatsApp,Kaique Fogaça,61,5,2025-08-13 15:23:36
1559,293,E-mail,Dr. Enrico Ferreira,62,1,2025-10-02 22:15:06
1560,497,Reunião,Gustavo Costa,90,5,2025-07-21 04:51:33
1561,177,WhatsApp,Srta. Carolina Nunes,15,3,2026-03-26 23:33:36
1562,36,E-mail,Ryan Jesus,22,5,2026-03-11 13:02:38
1563,154,Reunião,Matheus Rezende,24,1,2026-03-21 00:52:38
1564,479,E-mail,Diogo Pereira,86,3,2025-12-24 07:19:26
1565,150,Ligação,Vitor Barros,50,5,2026-05-11 13:52:47
1566,410,Reunião,André Caldeira,7,5,2025-12-14 17:50:13
1567,457,Suporte,Levi Duarte,58,2,2026-04-01 15:45:10
1568,187,WhatsApp,Lavínia Azevedo,29,5,2025-11-24 02:25:43
1569,144,Suporte,Dr. Bernardo Teixeira,120,1,2025-08-19 04:36:37
1570,251,WhatsApp,Pedro Henrique Alves,120,2,2025-11-13 18:15:25
1571,27,E-mail,Heloísa Viana,94,3,2025-10-08 18:32:31
1572,135,Reunião,Lorena da Cunha,60,3,2026-01-27 17:35:41
1573,21,WhatsApp,Júlia Peixoto,100,4,2025-09-21 07:41:49
1574,338,Ligação,Ana da Rocha,47,5,2025-07-30 16:13:49
1575,17,E-mail,Sra. Rebeca Sales,116,5,2025-09-24 09:18:42
1576,6,Suporte,Lucas Araújo,7,3,2026-03-08 11:45:42
1577,195,E-mail,Lara Vieira,120,4,2025-08-24 08:51:06
1578,195,Reunião,Stephany Dias,9,3,2025-12-05 13:24:46
1579,357,Reunião,Srta. Gabrielly Cavalcanti,47,3,2025-10-14 17:48:02
1580,412,Suporte,Emanuelly Peixoto,114,4,2025-07-07 12:33:11
1581,209,WhatsApp,Laura Freitas,21,3,2025-07-03 17:08:06
1582,369,WhatsApp,Calebe Duarte,75,2,2025-05-24 23:21:28
1583,251,WhatsApp,João Azevedo,39,1,2026-01-10 20:56:51
1584,468,Reunião,Sarah Duarte,90,1,2026-02-18 20:26:19
1585,413,WhatsApp,Danilo Viana,115,5,2025-12-06 13:49:57
1586,459,Ligação,Helena Barbosa,7,2,2026-01-23 18:44:39
1587,413,Ligação,André Pereira,36,1,2025-08-22 17:45:51
1588,91,WhatsApp,Renan Monteiro,13,2,2025-08-11 00:10:21
1589,293,E-mail,Stella Moura,104,1,2025-08-20 17:37:14
1590,443,Ligação,Ana Vitória Moraes,6,1,2025-08-22 22:38:49
1591,378,WhatsApp,Ana Vitória Cavalcanti,116,5,2025-07-01 11:09:01
1592,37,E-mail,Augusto Melo,79,4,2025-12-08 10:26:52
1593,324,WhatsApp,Bianca da Cruz,105,1,2026-03-12 16:05:25
1594,314,Ligação,Enzo Gabriel Cardoso,12,2,2026-04-11 04:50:21
1595,103,Ligação,Pedro Henrique Ramos,28,1,2026-05-15 19:04:59
1596,368,Ligação,Nicolas Cardoso,5,4,2026-02-03 23:18:55
1597,406,E-mail,Thomas Silveira,31,1,2025-10-15 04:09:33
1598,368,Ligação,Dra. Catarina da Cruz,54,3,2025-11-15 14:23:10
1599,321,Suporte,Bernardo da Mata,29,4,2025-07-19 14:38:01
1600,419,E-mail,Lívia Araújo,95,4,2025-06-03 19:59:44
1601,310,E-mail,Vitor Hugo Novaes,65,3,2025-09-24 15:07:42
1602,375,Suporte,Enzo Gabriel das Neves,115,1,2026-04-16 09:07:30
1603,227,E-mail,Emanuel Sales,69,1,2026-01-05 02:39:34
1604,41,E-mail,Dr. Benjamin Castro,30,3,2025-09-09 19:09:56
1605,74,Suporte,Esther Cunha,78,2,2026-03-18 17:35:42
1606,359,Ligação,Cauê da Cruz,94,1,2026-01-23 02:05:36
1607,97,E-mail,Mariane da Paz,113,3,2025-09-13 01:38:54
1608,388,E-mail,Nicolas da Cunha,25,4,2026-04-30 04:22:43
1609,326,Suporte,Eduardo Araújo,42,5,2025-07-27 04:09:30
1610,212,Suporte,Clara Moraes,86,3,2025-11-11 23:49:50
1611,112,Reunião,João Guilherme Castro,37,3,2026-05-03 00:31:49
1612,377,E-mail,Luana Monteiro,72,1,2025-12-17 15:20:21
1613,336,WhatsApp,Davi Lucca Azevedo,41,2,2025-12-23 22:47:09
1614,34,Ligação,Marcela da Costa,13,4,2026-03-30 00:38:39
1615,177,Ligação,Felipe Carvalho,84,4,2025-07-19 07:07:24
1616,41,Reunião,Sra. Yasmin Duarte,6,1,2025-07-26 23:06:39
1617,164,Suporte,Vicente Novaes,103,3,2025-07-30 14:49:27
1618,358,Suporte,Maria Clara Barbosa,91,1,2025-12-23 15:21:59
1619,292,WhatsApp,Milena Cunha,98,3,2025-12-19 01:37:06
1620,231,WhatsApp,Lorena Costela,100,4,2025-12-05 12:04:34
1621,190,Reunião,João Vitor Martins,43,4,2026-05-10 06:31:13
1622,161,Suporte,Gustavo Moura,100,2,2025-07-19 18:12:16
1623,117,Suporte,Diego Almeida,26,1,2026-03-31 08:41:52
1624,354,WhatsApp,Pietro Pires,57,4,2025-08-08 14:52:02
1625,451,Reunião,Lorenzo Souza,46,4,2025-10-27 15:44:13
1626,238,Reunião,Valentina Viana,62,2,2025-11-15 12:25:54
1627,73,Reunião,Lara Lopes,58,1,2025-11-10 15:04:30
1628,448,E-mail,Sophie da Rosa,105,3,2025-09-29 05:36:51
1629,196,E-mail,Matheus Fernandes,56,3,2026-03-31 16:05:00
1630,8,Reunião,Lucas Farias,106,2,2025-10-08 03:49:56
1631,78,Suporte,Vinicius da Conceição,28,2,2025-06-02 15:03:52
1632,49,Ligação,Carolina Gomes,55,4,2026-01-03 08:25:21
1633,77,WhatsApp,Pietro Jesus,48,2,2026-04-07 18:44:07
1634,12,Reunião,Dr. Luiz Fernando Souza,55,2,2025-10-14 20:40:40
1635,156,Suporte,Yuri Porto,40,2,2025-10-13 06:55:58
1636,98,Reunião,Raul Oliveira,82,4,2025-12-02 00:46:31
1637,222,Reunião,Milena Castro,114,2,2026-01-09 14:11:02
1638,250,Ligação,Maitê Fogaça,50,1,2025-11-18 21:55:24
1639,35,WhatsApp,Danilo da Rosa,95,4,2025-07-08 22:58:35
1640,312,WhatsApp,Gabriel Correia,23,2,2025-08-10 16:52:51
1641,266,Reunião,Vinicius Caldeira,107,2,2026-01-06 02:05:55
1642,214,Reunião,Sra. Luna da Cruz,6,3,2026-04-19 09:23:15
1643,324,E-mail,Luana da Luz,48,3,2025-12-07 03:56:46
1644,351,Suporte,Sr. João Pedro Gomes,59,5,2025-06-25 08:41:01
1645,63,Suporte,Valentina Nascimento,21,5,2026-02-26 09:18:41
1646,145,WhatsApp,Sabrina da Mata,97,3,2025-07-27 15:35:50
1647,414,E-mail,Sra. Pietra Melo,52,5,2026-03-20 04:14:18
1648,497,Reunião,Ian Melo,13,1,2025-06-25 03:08:27
1649,229,WhatsApp,Ana Lívia das Neves,58,2,2025-12-04 10:08:49
1650,108,WhatsApp,Erick Carvalho,93,2,2025-08-04 06:13:12
1651,466,WhatsApp,Juan Peixoto,86,4,2025-09-24 20:46:59
1652,403,WhatsApp,Sr. Leonardo Pires,76,3,2025-10-15 07:14:47
1653,296,WhatsApp,Eduarda Lima,94,2,2025-07-03 05:08:11
1654,462,E-mail,Ana Júlia Alves,46,5,2026-02-03 06:15:10
1655,498,E-mail,Raquel da Cunha,95,5,2026-02-06 09:54:29
1656,313,E-mail,Marina Caldeira,109,2,2025-09-29 17:14:17
1657,251,Suporte,Heitor Vieira,65,1,2026-04-14 19:42:15
1658,161,Suporte,Daniela Monteiro,117,1,2025-09-27 04:53:49
1659,197,E-mail,Lucas Gabriel da Rosa,84,3,2025-08-08 09:18:53
1660,42,Suporte,Vitor Hugo Freitas,67,4,2026-04-04 02:14:33
1661,309,WhatsApp,Yuri Almeida,13,4,2025-06-08 17:43:55
1662,200,E-mail,Isaac Cardoso,106,3,2026-04-14 04:24:13
1663,365,E-mail,Sra. Maitê Souza,51,1,2025-12-16 11:22:31
1664,243,E-mail,Enzo Gabriel Correia,33,1,2026-02-15 09:54:49
1665,168,WhatsApp,Felipe da Mata,110,5,2025-08-20 13:02:32
1666,248,Suporte,Bárbara Pereira,23,3,2026-03-07 04:39:21
1667,490,WhatsApp,Augusto da Mota,67,3,2026-05-22 11:52:43
1668,310,Suporte,Emanuella Rodrigues,30,2,2026-01-14 19:42:43
1669,491,Suporte,André Viana,82,1,2025-07-25 23:30:15
1670,152,Ligação,Clara Nogueira,99,2,2025-07-10 14:42:55
1671,269,Suporte,Elisa Costa,41,2,2025-11-17 16:51:33
1672,405,Reunião,Luana Rodrigues,59,1,2025-07-09 03:16:37
1673,153,WhatsApp,Olivia Almeida,31,2,2025-06-25 19:34:19
1674,152,Ligação,Miguel Gonçalves,8,4,2026-02-15 12:23:44
1675,41,WhatsApp,Sr. Davi Luiz Gomes,64,2,2026-02-21 08:19:35
1676,229,Reunião,Larissa da Mota,76,2,2025-05-27 20:35:41
1677,305,Reunião,Otávio Cardoso,102,3,2025-09-06 05:30:13
1678,56,WhatsApp,Emanuelly da Costa,63,3,2025-10-18 19:25:31
1679,102,Suporte,Cauê Barros,63,3,2025-10-18 10:44:03
1680,84,Suporte,Bruno Moura,21,3,2025-10-01 08:24:01
1681,490,Ligação,Carolina Campos,20,1,2025-12-27 06:48:11
1682,445,WhatsApp,Nicolas Fogaça,75,4,2026-04-02 11:08:56
1683,189,E-mail,Sophie Ferreira,45,4,2026-01-13 05:44:23
1684,282,Ligação,Isabelly da Cunha,85,4,2025-10-15 18:38:53
1685,331,WhatsApp,Enrico Moura,55,2,2025-08-05 12:37:11
1686,168,Suporte,Sra. Lorena Martins,112,1,2025-09-06 06:26:13
1687,330,WhatsApp,Isadora Sales,46,5,2025-10-17 08:20:35
1688,388,Suporte,Ana Mendes,10,5,2026-02-10 15:12:29
1689,29,E-mail,Marcelo da Luz,68,1,2026-02-19 15:50:57
1690,475,Ligação,Ana Beatriz Cardoso,22,2,2025-11-20 20:47:45
1691,53,Suporte,Eduardo Teixeira,25,2,2025-12-07 11:39:22
1692,48,WhatsApp,Sr. Cauã Ramos,50,3,2026-05-09 23:06:36
1693,42,Reunião,Thales Azevedo,48,1,2025-11-09 03:21:04
1694,253,Reunião,Eduarda da Cunha,74,1,2026-05-22 13:41:07
1695,269,Reunião,Sra. Giovanna Oliveira,87,4,2026-04-24 22:31:49
1696,356,E-mail,Dr. Murilo Vieira,75,1,2025-08-05 16:52:21
1697,417,E-mail,Natália Caldeira,62,2,2025-12-04 20:13:29
1698,60,WhatsApp,Dra. Maria Vitória Duarte,34,2,2026-02-24 01:06:08
1699,29,Suporte,Vitor Hugo Rezende,8,1,2025-09-27 19:12:58
1700,330,E-mail,Matheus Cunha,66,1,2026-05-23 23:32:37
1701,22,E-mail,Maria Cecília Fernandes,102,2,2025-06-12 04:43:49
1702,487,E-mail,Henrique Ferreira,116,2,2026-04-07 22:57:39
1703,257,WhatsApp,Felipe Novaes,46,4,2025-10-27 16:30:55
1704,388,Reunião,Pietra Melo,7,5,2026-02-02 20:07:00
1705,392,WhatsApp,Ian Rodrigues,68,1,2026-04-06 16:53:36
1706,343,Reunião,Raul Correia,75,1,2025-11-19 06:17:27
1707,21,E-mail,Davi Luiz Correia,80,1,2025-11-12 03:40:55
1708,107,E-mail,Ian Azevedo,79,4,2025-07-17 07:01:50
1709,4,WhatsApp,Juan Nogueira,94,1,2025-10-08 09:05:46
1710,298,WhatsApp,Dr. Theo da Rocha,70,2,2025-11-10 13:54:04
1711,204,E-mail,Dr. Thales Melo,24,5,2026-01-09 11:09:58
1712,4,Suporte,Heitor Sales,41,3,2025-07-30 04:12:44
1713,285,WhatsApp,Vitor Costela,70,4,2025-09-29 08:53:01
1714,82,E-mail,Arthur Cardoso,101,5,2025-10-02 13:42:53
1715,132,WhatsApp,Larissa da Costa,30,3,2026-01-04 15:59:36
1716,460,WhatsApp,Luana Teixeira,55,1,2025-10-17 12:36:39
1717,334,WhatsApp,Luiz Gustavo da Luz,62,1,2025-06-03 15:39:53
1718,229,Suporte,Rafael Pires,88,5,2025-12-20 01:49:46
1719,395,Reunião,Miguel das Neves,31,2,2026-02-01 15:37:32
1720,58,Ligação,Sr. Igor Ferreira,54,1,2026-01-02 13:43:58
1721,381,E-mail,Calebe Ribeiro,30,5,2026-01-20 06:56:45
1722,377,WhatsApp,Clara Souza,111,2,2025-06-08 21:02:36
1723,454,Suporte,Theo Jesus,109,3,2026-04-15 18:32:22
1724,185,Reunião,Amanda da Cruz,11,2,2025-05-28 07:41:33
1725,291,WhatsApp,Dra. Carolina Silveira,32,5,2025-07-11 18:33:07
1726,13,WhatsApp,Sophia Gomes,6,2,2025-09-04 11:37:21
1727,425,E-mail,Luana Costa,115,3,2025-07-09 03:25:08
1728,106,Reunião,Joaquim Oliveira,97,4,2026-03-09 19:13:53
1729,369,WhatsApp,Raquel Freitas,63,4,2025-12-05 04:56:46
1730,309,E-mail,Joaquim Gomes,67,4,2025-12-06 12:14:51
1731,288,Suporte,Noah Monteiro,41,2,2026-01-11 05:19:21
1732,40,Suporte,Laura Ferreira,18,1,2025-12-18 18:45:50
1733,437,Ligação,Davi Lucca Alves,84,1,2025-11-07 01:02:15
1734,439,Ligação,Eduardo Melo,40,1,2025-05-30 01:18:07
1735,156,Reunião,Davi Luiz Alves,53,5,2025-06-14 21:25:30
1736,493,E-mail,Dra. Cecília Rocha,17,1,2025-08-13 11:04:36
1737,189,E-mail,Sra. Mirella Ramos,87,2,2025-11-16 04:07:56
1738,498,Reunião,Heitor Rodrigues,99,3,2026-04-05 17:51:21
1739,39,WhatsApp,Davi da Paz,58,1,2025-10-07 03:47:35
1740,153,Ligação,Noah Cardoso,120,1,2026-04-19 09:25:31
1741,155,E-mail,Raul Pinto,38,4,2026-04-06 08:31:57
1742,477,E-mail,Dra. Emanuella das Neves,20,1,2026-04-13 09:18:18
1743,451,Reunião,Juan Pires,27,1,2025-10-26 03:58:59
1744,58,Ligação,Thiago Barros,97,2,2026-02-05 17:15:09
1745,234,Suporte,Dra. Júlia Moreira,93,5,2026-02-02 10:34:44
1746,140,WhatsApp,Milena da Paz,7,5,2025-11-01 07:24:42
1747,246,Ligação,Lívia da Costa,98,2,2026-02-28 00:40:48
1748,111,Ligação,Ana Vitória da Rocha,55,4,2025-09-14 05:52:56
1749,16,Ligação,Pietra da Mota,68,4,2026-02-05 11:50:01
1750,426,Reunião,João Guilherme da Rocha,57,2,2025-08-20 18:15:47
1751,499,Ligação,Felipe Azevedo,78,1,2025-07-01 15:36:39
1752,337,Ligação,Breno Mendes,103,3,2025-07-31 19:47:39
1753,364,WhatsApp,Enzo Gabriel Dias,97,4,2026-04-22 14:26:45
1754,104,WhatsApp,Isaac Moraes,8,3,2025-11-27 09:52:55
1755,494,E-mail,Vicente Gonçalves,35,4,2025-06-23 09:32:48
1756,415,Ligação,Ana Lívia da Mota,88,1,2026-02-28 07:29:27
1757,448,Suporte,Marcelo da Rocha,111,4,2025-08-14 20:28:54
1758,287,Reunião,Luiz Fernando Teixeira,106,2,2026-02-04 03:29:08
1759,367,Ligação,Isabelly da Rocha,41,3,2025-12-03 13:35:52
1760,46,Suporte,Augusto Nascimento,52,4,2026-03-21 04:35:18
1761,421,Reunião,Murilo Monteiro,74,2,2026-02-11 17:21:52
1762,192,WhatsApp,Sra. Juliana Moura,97,5,2026-03-23 10:55:32
1763,277,E-mail,Brenda Pereira,46,3,2025-10-14 13:45:17
1764,209,E-mail,Lucas Moreira,79,4,2026-02-18 10:15:12
1765,191,Reunião,Anthony Barros,49,3,2026-03-29 06:46:34
1766,76,Reunião,Clarice Moura,91,5,2025-12-23 14:47:55
1767,209,WhatsApp,Pedro Henrique Jesus,60,1,2025-12-08 06:31:03
1768,309,WhatsApp,Ana Laura Gomes,118,2,2026-02-04 02:39:10
1769,171,WhatsApp,Antônio Nogueira,87,4,2026-01-31 19:44:09
1770,231,Suporte,Sra. Gabrielly Lopes,115,2,2025-06-20 02:01:38
1771,456,Ligação,Sabrina Freitas,48,5,2025-10-07 09:01:35
1772,471,E-mail,Nicolas Pereira,81,3,2025-11-24 18:05:17
1773,277,E-mail,Isadora Moreira,113,5,2026-01-27 13:49:08
1774,72,E-mail,Dr. Pedro Miguel Novaes,110,4,2025-06-24 16:19:25
1775,42,Reunião,Sofia Gonçalves,117,1,2025-07-07 04:06:02
1776,257,Suporte,Dr. Murilo Melo,10,5,2025-05-31 14:59:49
1777,54,Suporte,Sr. Bruno Fernandes,5,3,2025-06-04 05:18:18
1778,479,Suporte,Dra. Mirella Campos,90,2,2025-09-19 03:30:04
1779,379,E-mail,João Vitor Farias,92,3,2026-05-20 08:22:09
1780,251,Ligação,Paulo Duarte,46,3,2026-01-22 02:17:44
1781,281,Reunião,Juan Castro,71,4,2025-12-15 14:12:56
1782,113,Suporte,João Felipe Silva,49,4,2025-09-10 01:55:20
1783,353,Ligação,Larissa Azevedo,33,4,2025-06-23 00:23:29
1784,80,E-mail,Isabella Freitas,96,1,2025-12-23 08:07:56
1785,458,Suporte,Diogo Jesus,107,1,2025-10-26 18:48:07
1786,254,E-mail,Ana Clara Lima,14,3,2025-11-20 14:53:09
1787,124,Reunião,Vinicius Dias,43,2,2025-09-27 03:18:07
1788,278,Ligação,Pietro Duarte,109,2,2026-05-18 17:44:37
1789,13,Ligação,Sra. Eduarda Fernandes,8,3,2025-08-17 07:16:07
1790,62,E-mail,Davi Lucas Vieira,28,1,2026-03-09 11:52:27
1791,35,WhatsApp,Eduarda Mendes,62,1,2026-03-10 10:53:52
1792,217,WhatsApp,João Guilherme Martins,89,4,2026-05-23 17:35:55
1793,6,Suporte,Yuri Costa,43,3,2025-06-26 14:32:33
1794,199,WhatsApp,Vicente Barbosa,31,3,2026-05-09 20:03:36
1795,220,Suporte,Mariane Cardoso,80,4,2026-04-26 01:48:00
1796,326,Suporte,Alana Dias,80,1,2026-03-16 02:50:00
1797,348,Reunião,Davi Lucca da Costa,9,4,2026-04-17 15:33:41
1798,164,WhatsApp,Srta. Evelyn da Paz,8,3,2025-06-22 00:48:10
1799,359,Reunião,Beatriz Caldeira,115,4,2026-01-20 08:37:55
1800,386,Suporte,Vicente Duarte,103,1,2025-07-19 16:48:41
1801,217,Suporte,Isabel da Cruz,84,3,2025-05-31 18:51:53
1802,486,Reunião,Clara Pinto,8,4,2026-04-14 06:19:37
1803,20,Reunião,Dra. Alícia Teixeira,102,1,2025-09-24 10:33:53
1804,244,WhatsApp,Sophie Moraes,74,1,2026-01-27 03:49:14
1805,43,E-mail,Kevin Oliveira,97,1,2025-11-28 19:01:13
1806,233,Reunião,Melissa Cavalcanti,100,3,2025-07-13 11:09:17
1807,124,Suporte,Sofia Dias,65,1,2026-05-06 11:21:52
1808,166,WhatsApp,Dr. Pedro Miguel Carvalho,75,4,2025-07-04 03:13:16
1809,111,Suporte,Lorena Rodrigues,57,1,2025-06-20 05:40:31
1810,6,E-mail,Pedro da Rocha,80,1,2025-06-20 01:01:59
1811,479,Suporte,Danilo Martins,61,1,2025-12-14 18:49:17
1812,258,E-mail,Isabel Barbosa,64,3,2026-02-10 01:44:44
1813,357,Suporte,Yago Lopes,54,5,2026-03-05 21:35:20
1814,335,Ligação,Dra. Lavínia Moura,37,5,2025-08-09 02:14:44
1815,61,Suporte,Mariana Caldeira,67,2,2026-01-16 20:32:48
1816,462,Reunião,Lara da Cunha,42,2,2025-08-16 20:11:22
1817,21,WhatsApp,Nina Aragão,81,3,2026-04-06 15:26:49
1818,219,Ligação,Kaique Lopes,92,2,2025-06-09 23:37:12
1819,496,Ligação,Emanuel Teixeira,30,4,2026-04-15 23:02:14
1820,249,E-mail,Samuel Fernandes,5,4,2026-03-11 04:37:10
1821,398,E-mail,Juan Ribeiro,103,4,2025-11-13 12:18:36
1822,23,WhatsApp,Ana Lívia Campos,28,2,2026-04-20 18:07:37
1823,175,Suporte,Luigi Lopes,113,4,2025-12-22 12:14:45
1824,118,Reunião,Nathan da Mota,108,1,2025-06-07 08:03:21
1825,52,E-mail,Dr. Paulo Rocha,22,2,2025-06-11 16:29:06
1826,380,Suporte,Mariane Almeida,77,1,2025-07-03 02:59:35
1827,225,Reunião,Thomas Fogaça,51,4,2026-04-06 23:07:27
1828,11,Suporte,Sophie Silva,119,3,2026-01-13 18:26:55
1829,326,Suporte,Cauê da Mata,18,4,2025-07-06 13:05:57
1830,243,Ligação,Sr. Davi Lucas Pires,40,4,2025-10-10 20:07:54
1831,286,Reunião,João Vitor Silva,13,1,2026-03-23 18:27:08
1832,45,WhatsApp,Ana Carolina das Neves,117,3,2026-02-13 11:56:13
1833,244,Reunião,Enzo Campos,69,2,2026-03-24 01:55:37
1834,465,E-mail,Daniel Correia,20,1,2026-03-30 16:33:58
1835,83,Ligação,Carolina Nunes,78,2,2026-04-12 22:49:16
1836,341,E-mail,Kevin Novaes,62,5,2026-02-07 15:11:30
1837,192,Suporte,Helena Cardoso,38,4,2026-01-26 07:10:24
1838,35,E-mail,Nicolas Ramos,79,4,2025-09-08 13:37:57
1839,60,Suporte,Maria Vitória das Neves,10,2,2025-08-10 16:16:51
1840,104,E-mail,Dra. Sabrina Pires,43,2,2026-05-16 13:59:14
1841,383,Reunião,Ana Vitória Carvalho,6,3,2025-06-30 03:11:52
1842,31,Suporte,Levi Rezende,105,1,2025-12-29 14:04:23
1843,58,Suporte,Renan Nascimento,90,3,2025-10-23 13:25:47
1844,300,Suporte,Júlia Silva,6,3,2025-07-05 03:05:14
1845,451,E-mail,Enzo Gabriel Duarte,45,2,2025-12-12 15:44:44
1846,441,Reunião,Srta. Alice Oliveira,107,2,2025-07-13 01:44:07
1847,97,Reunião,Henrique Freitas,66,4,2025-11-12 02:00:30
1848,110,Ligação,Dr. Samuel da Conceição,27,4,2025-09-09 17:41:34
1849,284,Suporte,Pedro Henrique Freitas,114,1,2025-09-25 17:01:01
1850,75,E-mail,Luigi Monteiro,114,5,2025-06-14 19:15:17
1851,75,Ligação,Gabriel Gonçalves,66,5,2025-12-22 19:35:12
1852,38,Suporte,Paulo Araújo,26,2,2026-03-29 00:14:17
1853,321,Reunião,Clarice Dias,112,3,2025-10-02 11:17:23
1854,481,E-mail,Manuela Porto,110,3,2026-04-06 13:57:57
1855,209,Ligação,Dr. Cauê da Luz,101,4,2025-12-18 23:28:39
1856,22,WhatsApp,Dr. Pedro Lucas Carvalho,104,4,2025-08-09 12:17:32
1857,15,E-mail,Lorena Moreira,90,3,2026-01-17 15:13:36
1858,201,Reunião,Ana Júlia Mendes,82,2,2026-05-12 02:45:14
1859,384,E-mail,Pietra da Luz,66,5,2025-05-24 01:37:02
1860,487,Suporte,Paulo da Rosa,118,4,2026-04-05 10:54:33
1861,331,E-mail,Vinicius Ribeiro,35,5,2025-10-02 20:11:34
1862,267,WhatsApp,Pedro Henrique da Rosa,68,1,2026-02-20 17:35:23
1863,222,Suporte,Ana Luiza Nascimento,8,4,2026-03-26 01:22:44
1864,34,Suporte,Larissa da Costa,15,2,2026-01-01 19:36:37
1865,396,Ligação,Davi Lucca Martins,52,3,2026-05-17 17:16:28
1866,202,WhatsApp,Júlia Porto,64,3,2025-12-13 06:42:13
1867,156,Suporte,Levi Cavalcanti,82,3,2026-03-03 18:01:09
1868,471,WhatsApp,Lavínia Teixeira,114,4,2025-10-30 01:28:25
1869,262,Reunião,Valentina Martins,54,5,2026-04-12 14:24:00
